# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
-3.766667,13.725000,-7.100000,-29.854656,21.914935,-20.909072
-3.650000,14.000001,-7.125000,-29.348707,22.920362,-21.029879
-3.316667,14.416667,-7.016667,-27.796683,24.394922,-20.546467
-2.975000,14.666667,-7.225000,-26.224454,25.281949,-21.427694
-2.108333,15.041667,-7.350000,-22.113984,26.518486,-21.868537
-0.933333,15.391667,-7.583333,-16.519663,27.610972,-22.727421
0.508333,15.766667,-7.875000,-9.645486,28.748840,-23.798523
1.766667,16.216667,-7.725000,-3.601110,30.153614,-22.977778
3.083333,16.483334,-7.458333,2.784132,30.848777,-21.615697
5.125000,16.591667,-7.166667,12.726868,30.801616,-20.001592
6.525001,16.508335,-6.891667,19.589907,30.172369,-18.548662
9.291667,15.683334,-5.591667,33.417763,26.377530,-12.292509
9.483334,15.541668,-5.525000,34.389005,25.801864,-11.951748
10.333334,15.350000,-4.933333,38.657697,24.844620,-9.195735
11.183334,15.016667,-4.208333,42.978304,23.343332,-5.840276
11.758334,14.750001,-3.733334,45.906846,22.175830,-3.633234
12.375001,14.433334,-3.091667,49.076601,20.794078,-0.684279
12.633334,13.958334,-2.800000,50.478508,18.934804,0.690295
12.883334,13.708334,-2.375000,51.816771,17.901794,2.620893
13.166667,13.500001,-1.975000,53.304079,17.020345,4.443091
13.066668,13.391667,-2.083333,52.822035,16.648869,3.964451
13.250001,13.216667,-1.833333,53.791129,15.929494,5.109529
13.433334,12.941668,-1.625000,54.773545,14.841638,6.083800
13.558334,12.675000,-1.708333,55.420871,13.830230,5.771297
13.650001,12.383334,-1.625000,55.940071,12.713253,6.184959
13.816668,11.941668,-1.583333,56.847053,11.025802,6.446427
13.816668,11.925000,-1.808333,56.811817,10.989357,5.464147
13.733334,11.816668,-2.625000,56.289028,10.695591,1.889996
13.350000,11.858334,-3.650000,54.242867,11.047000,-2.664150
12.900001,11.691668,-4.891667,51.878403,10.659264,-8.153627
12.183334,11.675000,-5.883334,48.231169,10.857388,-12.612547
11.500001,11.608334,-6.891667,44.753183,10.863969,-17.132917
10.333334,11.483334,-8.108334,38.904175,10.775659,-22.640919
8.975000,11.133334,-9.175000,32.196232,9.869600,-27.499951
7.816667,10.716667,-10.016667,26.511842,8.647974,-31.332807
6.566667,10.266667,-10.675000,20.420615,7.299708,-34.375655
3.133333,9.725000,-11.358334,3.741079,6.059286,-37.892409
2.591667,9.600000,-11.466667,1.117607,5.716052,-38.445010
1.666667,9.625001,-11.466667,-3.379533,5.998803,-38.606767
0.400000,9.416667,-11.233334,-9.448021,5.453868,-37.779851
-1.275000,9.583334,-10.816668,-17.544779,6.371275,-36.264096
-2.608334,9.975000,-10.100000,-23.976868,8.024179,-33.403160
-3.891667,10.583334,-9.216667,-30.181886,10.456479,-29.829423
-4.400000,11.383334,-8.191668,-32.638237,13.429247,-25.524834
-4.958333,12.175000,-7.333333,-35.364323,16.400234,-21.956904
-5.208333,13.066668,-6.383334,-36.597802,19.670840,-17.946500
-5.000000,14.083334,-5.550000,-35.651147,23.327509,-14.381999
-4.566667,14.808334,-5.100000,-33.617953,25.893338,-12.422213
-4.233334,15.666668,-4.583333,-32.086237,28.969685,-10.203261
-3.875000,16.150002,-4.083333,-30.359180,30.643112,-8.009973
-3.591667,16.550001,-3.883333,-29.030808,32.055205,-7.132277
-3.133333,16.941668,-3.550000,-26.827983,33.385086,-5.640342
-2.383333,17.216667,-3.858334,-23.295088,34.293254,-6.891706
-1.641667,17.441668,-4.458333,-19.842523,35.049905,-9.414575
-0.358333,17.775002,-4.875000,-13.750189,36.078992,-11.054875
1.216667,17.983334,-5.483334,-6.248777,36.603720,-13.469138
2.441667,18.133335,-5.566667,-0.344919,36.922281,-13.640405
4.550000,17.966667,-5.591667,9.923487,35.871272,-13.368509
5.791667,17.716667,-5.441667,16.030282,34.666668,-12.470462
6.550000,17.400002,-5.358334,19.792094,33.319849,-11.939418
7.308334,17.383335,-5.016667,23.536847,33.063210,-10.312736
8.308333,17.591667,-4.166667,28.496428,33.538685,-6.446771
8.425000,17.508335,-4.000000,29.108685,33.184663,-5.688157
8.800000,17.566668,-3.650000,30.977950,33.285513,-4.099461
9.141667,17.483334,-3.258333,32.721513,32.859638,-2.318009
9.716667,17.275002,-2.758333,35.642403,31.907009,-0.008292
10.250001,16.883335,-2.758333,38.312609,30.335867,0.128176
10.633334,16.550001,-2.800000,40.235274,29.017945,0.049940
10.925000,16.091667,-2.858334,41.735517,27.254135,-0.102629
11.250001,15.750001,-3.275000,43.312196,25.960004,-1.830245
